Row	m_mode	c_mode	alpha_mode	epsilon_mode	ppScore	percentPredicted	warning_percent_predicted
AC-kirby27-DAYS	-0.242492856834506	-3.37735165575118	2.66643469165001	0.0118350193253959	15.8238070566545	0.962962962962963	0
CS-kirby27-DAYS	-0.252500326447336	-4.10726285466008	1.92980887996482	0.0141424211535922	15.5526979687449	0.962962962962963	0
