Row	m_mode	c_mode	alpha_mode	epsilon_mode	ppScore	percentPredicted	warning_percent_predicted
AC-kirby27-DAYS	-0.377586522731015	-3.16560796254242	3.28081794868686	0.0125326204032095	16.0246664009424	0.962962962962963	0
CS-kirby27-DAYS	-0.366777228977551	-3.67196267935228	3.31939344259434	0.0149051239378393	15.6080042727273	0.962962962962963	0
